# stan_version_major = 2
# stan_version_minor = 35
# stan_version_patch = 0
# model = PK3_model
# start_datetime = 2024-07-22 13:15:34 UTC
# method = sample (Default)
#   sample
#     num_samples = 4000
#     num_warmup = 6000
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = true
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 3
# data
#   file = /home/ditilliof/Stanresults/RtmpWdIcLb/standata-17f1b9349efb.json
# init = 2 (Default)
# random
#   seed = 1234
# output
#   file = /home/ditilliof/Stanresults/PK3/2024-07-22_15-15-34/PK3-202407221515-3-03f5c9.csv
#   diagnostic_file =  (Default)
#   refresh = 1
#   sig_figs = -1 (Default)
#   profile_file = /home/ditilliof/Stanresults/PK3/2024-07-22_15-15-34/PK3-profile-202407221515-3-96cece.csv
#   save_cmdstan_config = true
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.35.0
# stancflags = --name=PK3_model
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,k_PlasKid,k_ePlas,k_KidPlas,k_eKid,Plasma0,k_AccuKid,k_KidAccu,scale,z_hat1.1.1,z_hat1.2.1,z_hat1.3.1,z_hat1.4.1,z_hat1.5.1,z_hat1.6.1,z_hat1.7.1,z_hat1.8.1,z_hat1.9.1,z_hat1.10.1,z_hat1.11.1,z_hat1.12.1,z_hat1.13.1,z_hat1.14.1,z_hat1.15.1,z_hat1.16.1,z_hat1.1.2,z_hat1.2.2,z_hat1.3.2,z_hat1.4.2,z_hat1.5.2,z_hat1.6.2,z_hat1.7.2,z_hat1.8.2,z_hat1.9.2,z_hat1.10.2,z_hat1.11.2,z_hat1.12.2,z_hat1.13.2,z_hat1.14.2,z_hat1.15.2,z_hat1.16.2,z_hat1.1.3,z_hat1.2.3,z_hat1.3.3,z_hat1.4.3,z_hat1.5.3,z_hat1.6.3,z_hat1.7.3,z_hat1.8.3,z_hat1.9.3,z_hat1.10.3,z_hat1.11.3,z_hat1.12.3,z_hat1.13.3,z_hat1.14.3,z_hat1.15.3,z_hat1.16.3,z_hat2.1.1,z_hat2.2.1,z_hat2.3.1,z_hat2.4.1,z_hat2.5.1,z_hat2.6.1,z_hat2.7.1,z_hat2.8.1,z_hat2.9.1,z_hat2.10.1,z_hat2.1.2,z_hat2.2.2,z_hat2.3.2,z_hat2.4.2,z_hat2.5.2,z_hat2.6.2,z_hat2.7.2,z_hat2.8.2,z_hat2.9.2,z_hat2.10.2,z_hat2.1.3,z_hat2.2.3,z_hat2.3.3,z_hat2.4.3,z_hat2.5.3,z_hat2.6.3,z_hat2.7.3,z_hat2.8.3,z_hat2.9.3,z_hat2.10.3,y0.1,y0.2,y0.3,theta.1,theta.2,theta.3,theta.4,theta.5,theta.6
-51.2178,0.999758,0.0338712,7,127,0,52.605,2.25525,0.0585519,0.223124,0.00475674,49.8875,0.000351883,0.00511776,3.46234,39.6895,28.5039,17.1439,11.1056,7.89272,4.5009,4.09739,3.08576,1.57085,0.807983,0.310498,0.172999,0.103588,0.0580401,0.036621,0.031003,9.93186,20.7979,31.7661,37.516,40.4956,43.1429,42.2093,31.8039,16.1913,8.32924,3.20216,1.78505,1.06969,0.600235,0.379437,0.32145,0.00264925,0.0147096,0.0490792,0.0937902,0.143896,0.361026,0.798286,4.54142,10.0899,12.7961,14.4128,14.7588,14.8492,14.767,14.4332,13.8145,7.89272,3.08576,1.57085,0.807983,0.310498,0.172999,0.103588,0.0580401,0.036621,0.031003,40.4956,31.8039,16.1913,8.32924,3.20216,1.78505,1.06969,0.600235,0.379437,0.32145,0.143896,4.54142,10.0899,12.7961,14.4128,14.7588,14.8492,14.767,14.4332,13.8145,49.8875,0,0,2.25525,0.0585519,0.223124,0.00475674,0.000351883,0.00511776
-52.711,0.942611,0.0338712,6,63,0,56.0988,2.16138,0.0573687,0.21322,0.00424605,48.9009,0.000306607,0.0053565,3.31577,39.267,28.5636,17.4728,11.4216,8.11708,4.46639,4.00915,3.04061,1.57442,0.82279,0.322224,0.18062,0.107897,0.0592441,0.0358281,0.0298047,9.37744,19.7703,30.4773,36.2448,39.3206,42.2506,41.4285,31.4439,16.2826,8.51027,3.33409,1.86979,1.11776,0.614635,0.372452,0.31009,0.00261365,0.0145781,0.0489505,0.094018,0.144822,0.366696,0.815625,4.67698,10.4806,13.3794,15.1806,15.6018,15.7443,15.715,15.4386,14.8864,8.11708,3.04061,1.57442,0.82279,0.322224,0.18062,0.107897,0.0592441,0.0358281,0.0298047,39.3206,31.4439,16.2826,8.51027,3.33409,1.86979,1.11776,0.614635,0.372452,0.31009,0.144822,4.67698,10.4806,13.3794,15.1806,15.6018,15.7443,15.715,15.4386,14.8864,48.9009,0,0,2.16138,0.0573687,0.21322,0.00424605,0.000306607,0.0053565
-52.627,0.887036,0.0338712,7,127,0,58.1734,2.13675,0.0915852,0.201929,0.00284299,51.5146,0.000699769,0.00430762,4.32503,41.3197,29.9869,18.2339,11.8145,8.30514,4.42244,3.93996,2.96564,1.51315,0.78517,0.312637,0.182425,0.116611,0.0729772,0.0512037,0.0430942,9.76801,20.5991,31.7657,37.7858,40.9981,44.0539,43.1664,32.5189,16.594,8.61239,3.43146,2.00374,1.28208,0.803564,0.564641,0.47543,0.00218923,0.0122127,0.0410163,0.07879,0.121376,0.307344,0.683262,3.88851,8.55921,10.742,11.8966,12.0389,11.9667,11.6817,11.0651,10.0687,8.30514,2.96564,1.51315,0.78517,0.312637,0.182425,0.116611,0.0729772,0.0512037,0.0430942,40.9981,32.5189,16.594,8.61239,3.43146,2.00374,1.28208,0.803564,0.564641,0.47543,0.121376,3.88851,8.55921,10.742,11.8966,12.0389,11.9667,11.6817,11.0651,10.0687,51.5146,0,0,2.13675,0.0915852,0.201929,0.00284299,0.000699769,0.00430762
-53.5413,0.979104,0.0338712,7,127,0,59.5402,2.26902,0.0962738,0.256336,0.00141476,48.5946,0.000616292,0.0044106,4.68384,38.4786,27.4908,16.5005,10.7733,7.78488,4.73048,4.36499,3.25331,1.61827,0.817703,0.312283,0.177343,0.1108,0.0680071,0.0477102,0.0407151,9.69599,20.1993,30.6366,35.9941,38.7084,40.9816,40.0137,29.8333,14.8413,7.5006,2.86621,1.62886,1.01865,0.626197,0.43995,0.375607,0.00223181,0.0123488,0.0410032,0.0780577,0.119399,0.297506,0.654759,3.68552,8.0456,10.0474,11.0903,11.2201,11.1615,10.9218,10.4027,9.56157,7.78488,3.25331,1.61827,0.817703,0.312283,0.177343,0.1108,0.0680071,0.0477102,0.0407151,38.7084,29.8333,14.8413,7.5006,2.86621,1.62886,1.01865,0.626197,0.43995,0.375607,0.119399,3.68552,8.0456,10.0474,11.0903,11.2201,11.1615,10.9218,10.4027,9.56157,48.5946,0,0,2.26902,0.0962738,0.256336,0.00141476,0.000616292,0.0044106
-53.5241,0.923026,0.0338712,7,127,0,59.0241,2.4332,0.112018,0.235901,0.000309539,50.1174,0.000439838,0.00442199,4.13996,38.976,27.1082,15.5947,9.83001,6.94018,4.18749,3.89863,2.95478,1.52678,0.797562,0.314036,0.177839,0.108058,0.0613963,0.038692,0.0321801,10.6426,21.9503,32.8511,38.2266,40.8393,42.8306,41.8261,31.7069,16.3845,8.55998,3.37173,1.91031,1.16152,0.660823,0.417121,0.347139,0.00246223,0.0135324,0.0445208,0.084152,0.128019,0.315273,0.68965,3.89958,8.6839,11.0278,12.4153,12.6931,12.7416,12.6168,12.2303,11.5425,6.94018,2.95478,1.52678,0.797562,0.314036,0.177839,0.108058,0.0613963,0.038692,0.0321801,40.8393,31.7069,16.3845,8.55998,3.37173,1.91031,1.16152,0.660823,0.417121,0.347139,0.128019,3.89958,8.6839,11.0278,12.4153,12.6931,12.7416,12.6168,12.2303,11.5425,50.1174,0,0,2.4332,0.112018,0.235901,0.000309539,0.000439838,0.00442199
-50.6538,0.996932,0.0338712,7,255,0,58.625,2.40455,0.0660383,0.245386,0.00483966,49.4441,0.000460417,0.00435438,4.34274,38.7434,27.2592,15.9864,10.2546,7.33646,4.4793,4.15999,3.1227,1.57715,0.805811,0.307989,0.171914,0.103741,0.0593073,0.0383824,0.0323716,10.4061,21.5447,32.4075,37.8465,40.5317,42.6487,41.6304,31.2578,15.7882,8.06768,3.08487,1.72284,1.04046,0.595668,0.386152,0.325863,0.00236841,0.0130503,0.0430855,0.0816587,0.124481,0.307889,0.674934,3.80568,8.3955,10.5831,11.8225,12.0444,12.0584,11.9056,11.501,10.8059,7.33646,3.1227,1.57715,0.805811,0.307989,0.171914,0.103741,0.0593073,0.0383824,0.0323716,40.5317,31.2578,15.7882,8.06768,3.08487,1.72284,1.04046,0.595668,0.386152,0.325863,0.124481,3.80568,8.3955,10.5831,11.8225,12.0444,12.0584,11.9056,11.501,10.8059,49.4441,0,0,2.40455,0.0660383,0.245386,0.00483966,0.000460417,0.00435438
-49.4843,0.92548,0.0338712,7,127,0,53.9138,2.03887,0.0886976,0.20045,0.00252127,50.0311,0.000526469,0.00477813,3.95925,40.531,29.8373,18.527,12.1893,8.63524,4.518,3.96514,2.9746,1.50508,0.772585,0.300423,0.171474,0.106856,0.0646373,0.0444528,0.0380683,9.09663,19.3105,30.0506,35.9936,39.2517,42.5462,41.753,31.3602,15.8691,8.14746,3.17009,1.81071,1.1295,0.684362,0.471458,0.403966,0.00225778,0.0126511,0.0427553,0.0825435,0.127667,0.326296,0.729691,4.17262,9.20737,11.5929,12.9234,13.1467,13.1425,12.9468,12.4598,11.6362,8.63524,2.9746,1.50508,0.772585,0.300423,0.171474,0.106856,0.0646373,0.0444528,0.0380683,39.2517,31.3602,15.8691,8.14746,3.17009,1.81071,1.1295,0.684362,0.471458,0.403966,0.127667,4.17262,9.20737,11.5929,12.9234,13.1467,13.1425,12.9468,12.4598,11.6362,50.0311,0,0,2.03887,0.0886976,0.20045,0.00252127,0.000526469,0.00477813
-51.7517,0.99053,0.0338712,7,127,0,53.234,2.43157,0.0302908,0.244618,0.00796047,49.9985,0.000354076,0.00507633,3.67656,39.213,27.6293,16.2459,10.449,7.49316,4.5904,4.26165,3.18303,1.58772,0.800437,0.299111,0.164187,0.0974286,0.0546255,0.035139,0.0301253,10.6439,22.0448,33.1749,38.7549,41.5127,43.6871,42.6253,31.8449,15.8855,8.00954,2.99427,1.64448,0.976607,0.548382,0.353382,0.303136,0.00282395,0.0155641,0.0514019,0.0974453,0.148575,0.367622,0.805977,4.53997,9.9989,12.6032,14.111,14.4141,14.4783,14.3754,14.0304,13.4102,7.49316,3.18303,1.58772,0.800437,0.299111,0.164187,0.0974286,0.0546255,0.035139,0.0301253,41.5127,31.8449,15.8855,8.00954,2.99427,1.64448,0.976607,0.548382,0.353382,0.303136,0.148575,4.53997,9.9989,12.6032,14.111,14.4141,14.4783,14.3754,14.0304,13.4102,49.9985,0,0,2.43157,0.0302908,0.244618,0.00796047,0.000354076,0.00507633
-50.6517,0.986634,0.0338712,7,127,0,55.4876,2.0307,0.0812644,0.195137,0.0022788,49.9911,0.000414111,0.00526582,3.54137,40.5591,29.9159,18.6157,12.2522,8.666,4.47604,3.911,2.96491,1.53746,0.806997,0.321448,0.184308,0.113905,0.0667234,0.0437011,0.0371051,9.06198,19.263,30.0337,36.0269,39.3327,42.7333,41.9978,31.8801,16.5329,8.67936,3.45896,1.98449,1.22749,0.720169,0.472573,0.401506,0.00247793,0.0138974,0.0470282,0.0908897,0.140699,0.360387,0.807413,4.64979,10.3971,13.2352,14.9483,15.3143,15.404,15.2995,14.9055,14.1808,8.666,2.96491,1.53746,0.806997,0.321448,0.184308,0.113905,0.0667234,0.0437011,0.0371051,39.3327,31.8801,16.5329,8.67936,3.45896,1.98449,1.22749,0.720169,0.472573,0.401506,0.140699,4.64979,10.3971,13.2352,14.9483,15.3143,15.404,15.2995,14.9055,14.1808,49.9911,0,0,2.0307,0.0812644,0.195137,0.0022788,0.000414111,0.00526582
-53.367,0.997416,0.0338712,7,127,0,55.0723,2.16427,0.0790239,0.197747,0.00272184,51.0472,0.000317074,0.005364,3.28934,40.8829,29.6009,17.9279,11.5715,8.10734,4.29679,3.83146,2.90281,1.49973,0.782348,0.306075,0.171802,0.103016,0.0571223,0.035098,0.0293909,9.79853,20.648,31.809,37.8093,41.0025,44.0288,43.1627,32.7273,16.9095,8.82211,3.45279,1.93903,1.16355,0.646131,0.397774,0.333354,0.00273517,0.0152509,0.051186,0.0982755,0.151335,0.382926,0.851326,4.87738,10.916,13.9214,15.7778,16.2065,16.3469,16.3069,16.007,15.4162,8.10734,2.90281,1.49973,0.782348,0.306075,0.171802,0.103016,0.0571223,0.035098,0.0293909,41.0025,32.7273,16.9095,8.82211,3.45279,1.93903,1.16355,0.646131,0.397774,0.333354,0.151335,4.87738,10.916,13.9214,15.7778,16.2065,16.3469,16.3069,16.007,15.4162,51.0472,0,0,2.16427,0.0790239,0.197747,0.00272184,0.000317074,0.005364
-53.4879,0.95843,0.0338712,6,63,0,58.6535,2.13333,0.0837564,0.203805,0.00219159,51.1901,0.000307742,0.00544097,3.30677,41.1064,29.885,18.228,11.847,8.35099,4.46767,3.98145,3.00348,1.53583,0.792957,0.305593,0.170008,0.101248,0.0559169,0.0345491,0.0291386,9.69507,20.4571,31.5718,37.5781,40.7912,43.8685,43.0016,32.4662,16.6027,8.57312,3.30526,1.83973,1.0965,0.606501,0.375484,0.316927,0.00274423,0.015315,0.0514652,0.0989091,0.152429,0.386367,0.859792,4.92066,10.9724,13.9552,15.7761,16.1898,16.322,16.2782,15.9829,15.4072,8.35099,3.00348,1.53583,0.792957,0.305593,0.170008,0.101248,0.0559169,0.0345491,0.0291386,40.7912,32.4662,16.6027,8.57312,3.30526,1.83973,1.0965,0.606501,0.375484,0.316927,0.152429,4.92066,10.9724,13.9552,15.7761,16.1898,16.322,16.2782,15.9829,15.4072,51.1901,0,0,2.13333,0.0837564,0.203805,0.00219159,0.000307742,0.00544097
-51.103,0.99673,0.0338712,7,127,0,57.9054,2.19505,0.106118,0.216604,0.000345664,50.5601,0.000442783,0.00439266,4.03238,40.2695,28.9498,17.4021,11.2285,7.92484,4.40536,3.99146,3.04661,1.60233,0.851695,0.343491,0.196989,0.120606,0.0684809,0.0423864,0.0347622,9.8085,20.5719,31.4891,37.2504,40.2584,42.9933,42.1324,32.1773,16.9245,8.99713,3.63001,2.08278,1.27606,0.725546,0.449884,0.369221,0.00224478,0.0124769,0.0416908,0.0797648,0.122492,0.308017,0.682273,3.90569,8.76751,11.1946,12.6699,12.9814,13.0494,12.9375,12.5516,11.8499,7.92484,3.04661,1.60233,0.851695,0.343491,0.196989,0.120606,0.0684809,0.0423864,0.0347622,40.2584,32.1773,16.9245,8.99713,3.63001,2.08278,1.27606,0.725546,0.449884,0.369221,0.122492,3.90569,8.76751,11.1946,12.6699,12.9814,13.0494,12.9375,12.5516,11.8499,50.5601,0,0,2.19505,0.106118,0.216604,0.000345664,0.000442783,0.00439266
-52.7765,0.6801,0.0338712,7,127,0,59.6458,2.21719,0.00549186,0.195865,0.00990894,48.9143,0.000408085,0.0047021,3.72261,39.2568,28.5162,17.3691,11.2746,7.93982,4.24432,3.78513,2.86763,1.48227,0.774479,0.304914,0.172588,0.104782,0.0594575,0.0374703,0.0313121,9.62611,20.3056,31.3256,37.2744,40.4537,43.4964,42.6513,32.3397,16.7175,8.73602,3.44087,1.94866,1.18399,0.672838,0.42483,0.355257,0.00235487,0.0131393,0.0441415,0.084815,0.130686,0.331128,0.736744,4.21953,9.42031,11.9801,13.5145,13.8357,13.9077,13.8004,13.4252,12.743,7.93982,2.86763,1.48227,0.774479,0.304914,0.172588,0.104782,0.0594575,0.0374703,0.0313121,40.4537,32.3397,16.7175,8.73602,3.44087,1.94866,1.18399,0.672838,0.42483,0.355257,0.130686,4.21953,9.42031,11.9801,13.5145,13.8357,13.9077,13.8004,13.4252,12.743,48.9143,0,0,2.21719,0.00549186,0.195865,0.00990894,0.000408085,0.0047021
-51.787,0.980629,0.0338712,7,127,0,55.1454,2.27242,0.113575,0.225595,0.000318106,50.6855,0.0004485,0.00438924,4.21955,40.0366,28.4555,16.8495,10.7868,7.61638,4.37004,4.00138,3.0149,1.53681,0.792238,0.306395,0.171968,0.104011,0.0592598,0.0379202,0.03182,10.1338,21.1267,32.0752,37.7134,40.581,43.0181,42.0534,31.6985,16.1591,8.3312,3.22345,1.81017,1.09568,0.625168,0.40073,0.33648,0.00232088,0.0128479,0.0426903,0.0813155,0.124439,0.310431,0.684027,3.87844,8.59392,10.8678,12.1812,12.4292,12.4587,12.3178,11.9202,11.2268,7.61638,3.0149,1.53681,0.792238,0.306395,0.171968,0.104011,0.0592598,0.0379202,0.03182,40.581,31.6985,16.1591,8.3312,3.22345,1.81017,1.09568,0.625168,0.40073,0.33648,0.124439,3.87844,8.59392,10.8678,12.1812,12.4292,12.4587,12.3178,11.9202,11.2268,50.6855,0,0,2.27242,0.113575,0.225595,0.000318106,0.0004485,0.00438924
-51.2491,0.991128,0.0338712,7,127,0,54.8232,2.03632,0.0221353,0.19148,0.00862639,49.2133,0.000588819,0.00447579,4.10275,40.1408,29.8381,18.7899,12.4874,8.88935,4.58471,3.97765,3.01161,1.55935,0.819148,0.329245,0.191404,0.120733,0.0732685,0.0495803,0.041656,8.96791,19.1272,29.9616,36.0702,39.4857,43.107,42.4074,32.1583,16.6526,8.74957,3.51886,2.0471,1.2925,0.785618,0.532544,0.447688,0.00208257,0.0117062,0.0397397,0.0770008,0.119444,0.307431,0.690838,3.97858,8.84671,11.1935,12.5221,12.7447,12.7341,12.5199,11.9908,11.0985,8.88935,3.01161,1.55935,0.819148,0.329245,0.191404,0.120733,0.0732685,0.0495803,0.041656,39.4857,32.1583,16.6526,8.74957,3.51886,2.0471,1.2925,0.785618,0.532544,0.447688,0.119444,3.97858,8.84671,11.1935,12.5221,12.7447,12.7341,12.5199,11.9908,11.0985,49.2133,0,0,2.03632,0.0221353,0.19148,0.00862639,0.000588819,0.00447579
-50.9316,0.983047,0.0338712,7,127,0,54.4966,1.9798,0.0798988,0.18521,0.00351626,50.1302,0.000523803,0.00398155,4.33866,40.8785,30.3594,19.0572,12.5938,8.89503,4.45271,3.83042,2.92073,1.53674,0.81773,0.331099,0.190817,0.117634,0.0675967,0.0423034,0.034467,8.88601,18.9658,29.7383,35.8296,39.2465,42.9028,42.247,32.269,16.9797,9.03661,3.66064,2.11086,1.30235,0.749504,0.469966,0.383201,0.00183537,0.0103216,0.0350629,0.0679772,0.105496,0.271854,0.611548,3.53814,7.9353,10.109,11.3946,11.6399,11.6645,11.5086,11.0734,10.3152,8.89503,2.92073,1.53674,0.81773,0.331099,0.190817,0.117634,0.0675967,0.0423034,0.034467,39.2465,32.269,16.9797,9.03661,3.66064,2.11086,1.30235,0.749504,0.469966,0.383201,0.105496,3.53814,7.9353,10.109,11.3946,11.6399,11.6645,11.5086,11.0734,10.3152,50.1302,0,0,1.9798,0.0798988,0.18521,0.00351626,0.000523803,0.00398155
-50.7015,0.985957,0.0338712,7,127,0,54.2378,2.39921,0.0400523,0.234114,0.00667372,49.8094,0.000414507,0.0052938,3.67645,39.1461,27.6461,16.2715,10.4302,7.42688,4.43737,4.10067,3.07309,1.54685,0.788621,0.301911,0.169694,0.103775,0.0610681,0.0411708,0.0355827,10.4796,21.7516,32.8291,38.4324,41.2283,43.4899,42.4605,31.8299,16.023,8.1701,3.1293,1.75992,1.07717,0.634824,0.42867,0.370673,0.00289788,0.0159948,0.0529303,0.100499,0.153416,0.380608,0.835796,4.71751,10.4077,13.1286,14.6971,15.0022,15.0535,14.9178,14.5063,13.7789,7.42688,3.07309,1.54685,0.788621,0.301911,0.169694,0.103775,0.0610681,0.0411708,0.0355827,41.2283,31.8299,16.023,8.1701,3.1293,1.75992,1.07717,0.634824,0.42867,0.370673,0.153416,4.71751,10.4077,13.1286,14.6971,15.0022,15.0535,14.9178,14.5063,13.7789,49.8094,0,0,2.39921,0.0400523,0.234114,0.00667372,0.000414507,0.0052938
-53.4841,0.957036,0.0338712,7,127,0,56.3491,2.63366,0.075294,0.27226,0.00323151,50.8229,0.000456988,0.00482944,3.77276,38.9134,26.5375,14.9857,9.48639,6.86407,4.55986,4.31512,3.24801,1.65143,0.850277,0.329891,0.186613,0.114432,0.0670706,0.0445255,0.0379288,11.5689,23.5586,34.6729,39.8725,42.2608,43.821,42.7061,32.1482,16.3466,8.41758,3.26721,1.84915,1.13475,0.665942,0.442733,0.377326,0.0029326,0.01598,0.0519654,0.0973558,0.147113,0.35716,0.77487,4.34135,9.59365,12.1177,13.5701,13.8432,13.8754,13.7205,13.2843,12.5242,6.86407,3.24801,1.65143,0.850277,0.329891,0.186613,0.114432,0.0670706,0.0445255,0.0379288,42.2608,32.1482,16.3466,8.41758,3.26721,1.84915,1.13475,0.665942,0.442733,0.377326,0.147113,4.34135,9.59365,12.1177,13.5701,13.8432,13.8754,13.7205,13.2843,12.5242,50.8229,0,0,2.63366,0.075294,0.27226,0.00323151,0.000456988,0.00482944
-52.3277,0.983371,0.0338712,7,127,0,57.2248,2.00991,0.019469,0.173643,0.00806419,48.8192,0.000469173,0.00495058,3.59814,39.9266,29.7704,18.7816,12.4402,8.77831,4.30735,3.66458,2.79259,1.46901,0.782578,0.318973,0.185657,0.116252,0.0689288,0.0451501,0.0379107,8.80064,18.8284,29.621,35.7805,39.2689,43.0816,42.4585,32.4207,17.0562,9.08781,3.70608,2.15847,1.35274,0.803336,0.527188,0.442968,0.00225882,0.0127233,0.04332,0.0841411,0.130776,0.338219,0.762677,4.42217,9.93365,12.6788,14.3424,14.6916,14.7664,14.638,14.2006,13.4072,8.77831,2.79259,1.46901,0.782578,0.318973,0.185657,0.116252,0.0689288,0.0451501,0.0379107,39.2689,32.4207,17.0562,9.08781,3.70608,2.15847,1.35274,0.803336,0.527188,0.442968,0.130776,4.42217,9.93365,12.6788,14.3424,14.6916,14.7664,14.638,14.2006,13.4072,48.8192,0,0,2.00991,0.019469,0.173643,0.00806419,0.000469173,0.00495058
-53.0423,0.785025,0.0338712,7,127,0,55.6856,2.46026,0.108348,0.255939,0.0009709,49.9075,0.000512504,0.00469479,4.35335,38.7338,26.8936,15.5004,9.85584,7.05528,4.42811,4.13926,3.06681,1.50248,0.746829,0.277437,0.154454,0.0947218,0.057079,0.0399413,0.0346241,10.6932,21.9925,32.7899,38.0492,40.5693,42.3944,41.2924,30.5992,14.9923,7.45335,2.77028,1.54328,0.947315,0.571694,0.400622,0.347427,0.00262841,0.0144183,0.0473118,0.0892451,0.135551,0.332593,0.725392,4.04988,8.8099,10.9898,12.145,12.3131,12.2829,12.0788,11.6113,10.8386,7.05528,3.06681,1.50248,0.746829,0.277437,0.154454,0.0947218,0.057079,0.0399413,0.0346241,40.5693,30.5992,14.9923,7.45335,2.77028,1.54328,0.947315,0.571694,0.400622,0.347427,0.135551,4.04988,8.8099,10.9898,12.145,12.3131,12.2829,12.0788,11.6113,10.8386,49.9075,0,0,2.46026,0.108348,0.255939,0.0009709,0.000512504,0.00469479
-56.4162,0.991306,0.0338712,7,127,0,62.2708,2.17876,0.110494,0.227323,4.85358e-05,48.2969,0.000593394,0.00532693,4.13846,38.5168,27.7557,16.7729,10.8972,7.75056,4.38912,3.97779,2.95218,1.45601,0.731621,0.28028,0.161524,0.10358,0.0667389,0.0494355,0.0432739,9.30014,19.5057,29.8554,35.3131,38.1571,40.7021,39.7759,29.537,14.5694,7.32259,2.80728,1.61919,1.03947,0.670812,0.497558,0.435703,0.0025811,0.0143462,0.0479357,0.0917068,0.140818,0.353904,0.782809,4.41574,9.61602,11.9916,13.2354,13.4032,13.3529,13.1032,12.549,11.6423,7.75056,2.95218,1.45601,0.731621,0.28028,0.161524,0.10358,0.0667389,0.0494355,0.0432739,38.1571,29.537,14.5694,7.32259,2.80728,1.61919,1.03947,0.670812,0.497558,0.435703,0.140818,4.41574,9.61602,11.9916,13.2354,13.4032,13.3529,13.1032,12.549,11.6423,48.2969,0,0,2.17876,0.110494,0.227323,4.85358e-05,0.000593394,0.00532693
-58.2048,0.809282,0.0338712,6,127,0,61.8142,2.15328,0.118397,0.210045,1.2242e-05,52.0824,0.000404568,0.0042008,4.32794,41.5993,30.0154,18.1141,11.6923,8.2241,4.46883,4.01697,3.03966,1.5654,0.81396,0.316828,0.177184,0.105809,0.0582602,0.035348,0.0290704,9.92896,20.8733,32.0518,38.005,41.1418,44.0457,43.1496,32.6736,16.8277,8.75093,3.40754,1.90656,1.13937,0.628257,0.381928,0.314333,0.00217183,0.0120904,0.0404881,0.0775974,0.119324,0.300945,0.667645,3.8136,8.50132,10.7993,12.1658,12.4453,12.5014,12.3931,12.0384,11.4006,8.2241,3.03966,1.5654,0.81396,0.316828,0.177184,0.105809,0.0582602,0.035348,0.0290704,41.1418,32.6736,16.8277,8.75093,3.40754,1.90656,1.13937,0.628257,0.381928,0.314333,0.119324,3.8136,8.50132,10.7993,12.1658,12.4453,12.5014,12.3931,12.0384,11.4006,52.0824,0,0,2.15328,0.118397,0.210045,1.2242e-05,0.000404568,0.0042008
-57.8586,0.758773,0.0338712,5,31,0,60.7504,2.11368,0.111664,0.216236,1.74456e-05,51.8938,0.000443308,0.00422076,4.33078,41.642,30.258,18.4718,12.0481,8.54391,4.68057,4.19958,3.18575,1.65131,0.864883,0.341185,0.192969,0.116761,0.0655982,0.0405754,0.03341,9.72978,20.5075,31.6019,37.5717,40.7517,43.7734,42.9196,32.5828,16.8902,8.84753,3.49167,1.97586,1.19645,0.673163,0.417171,0.343752,0.002137,0.0119172,0.0400049,0.0768195,0.118309,0.299435,0.66578,3.81191,8.51076,10.8193,12.189,12.4631,12.5098,12.3833,11.9942,11.3026,8.54391,3.18575,1.65131,0.864883,0.341185,0.192969,0.116761,0.0655982,0.0405754,0.03341,40.7517,32.5828,16.8902,8.84753,3.49167,1.97586,1.19645,0.673163,0.417171,0.343752,0.118309,3.81191,8.51076,10.8193,12.189,12.4631,12.5098,12.3833,11.9942,11.3026,51.8938,0,0,2.11368,0.111664,0.216236,1.74456e-05,0.000443308,0.00422076
-60.2593,0.882722,0.0338712,7,127,0,63.8818,2.23353,0.119315,0.195307,1.46836e-05,49.8288,0.000428778,0.00396087,4.39748,39.4744,28.1271,16.619,10.5138,7.27238,3.87097,3.4943,2.70165,1.46455,0.801033,0.334785,0.194741,0.119436,0.0661896,0.0382303,0.0299155,9.82215,20.5617,31.3941,37.0698,40.0126,42.6593,41.8421,32.3691,17.5481,9.59892,4.01306,2.33524,1.43302,0.795076,0.460035,0.360297,0.00202789,0.0112571,0.0375493,0.0717431,0.110058,0.276133,0.611101,3.5161,7.9925,10.3042,11.778,12.1186,12.2173,12.1447,11.8071,11.1621,7.27238,2.70165,1.46455,0.801033,0.334785,0.194741,0.119436,0.0661896,0.0382303,0.0299155,40.0126,32.3691,17.5481,9.59892,4.01306,2.33524,1.43302,0.795076,0.460035,0.360297,0.110058,3.5161,7.9925,10.3042,11.778,12.1186,12.2173,12.1447,11.8071,11.1621,49.8288,0,0,2.23353,0.119315,0.195307,1.46836e-05,0.000428778,0.00396087
