# stan_version_major = 2
# stan_version_minor = 35
# stan_version_patch = 0
# model = PK3_model
# start_datetime = 2024-07-22 13:15:34 UTC
# method = sample (Default)
#   sample
#     num_samples = 4000
#     num_warmup = 6000
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = true
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 2
# data
#   file = /home/ditilliof/Stanresults/RtmpWdIcLb/standata-17f1b9349efb.json
# init = 2 (Default)
# random
#   seed = 1234
# output
#   file = /home/ditilliof/Stanresults/PK3/2024-07-22_15-15-34/PK3-202407221515-2-03f5c9.csv
#   diagnostic_file =  (Default)
#   refresh = 1
#   sig_figs = -1 (Default)
#   profile_file = /home/ditilliof/Stanresults/PK3/2024-07-22_15-15-34/PK3-profile-202407221515-2-96cece.csv
#   save_cmdstan_config = true
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.35.0
# stancflags = --name=PK3_model
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,k_PlasKid,k_ePlas,k_KidPlas,k_eKid,Plasma0,k_AccuKid,k_KidAccu,scale,z_hat1.1.1,z_hat1.2.1,z_hat1.3.1,z_hat1.4.1,z_hat1.5.1,z_hat1.6.1,z_hat1.7.1,z_hat1.8.1,z_hat1.9.1,z_hat1.10.1,z_hat1.11.1,z_hat1.12.1,z_hat1.13.1,z_hat1.14.1,z_hat1.15.1,z_hat1.16.1,z_hat1.1.2,z_hat1.2.2,z_hat1.3.2,z_hat1.4.2,z_hat1.5.2,z_hat1.6.2,z_hat1.7.2,z_hat1.8.2,z_hat1.9.2,z_hat1.10.2,z_hat1.11.2,z_hat1.12.2,z_hat1.13.2,z_hat1.14.2,z_hat1.15.2,z_hat1.16.2,z_hat1.1.3,z_hat1.2.3,z_hat1.3.3,z_hat1.4.3,z_hat1.5.3,z_hat1.6.3,z_hat1.7.3,z_hat1.8.3,z_hat1.9.3,z_hat1.10.3,z_hat1.11.3,z_hat1.12.3,z_hat1.13.3,z_hat1.14.3,z_hat1.15.3,z_hat1.16.3,z_hat2.1.1,z_hat2.2.1,z_hat2.3.1,z_hat2.4.1,z_hat2.5.1,z_hat2.6.1,z_hat2.7.1,z_hat2.8.1,z_hat2.9.1,z_hat2.10.1,z_hat2.1.2,z_hat2.2.2,z_hat2.3.2,z_hat2.4.2,z_hat2.5.2,z_hat2.6.2,z_hat2.7.2,z_hat2.8.2,z_hat2.9.2,z_hat2.10.2,z_hat2.1.3,z_hat2.2.3,z_hat2.3.3,z_hat2.4.3,z_hat2.5.3,z_hat2.6.3,z_hat2.7.3,z_hat2.8.3,z_hat2.9.3,z_hat2.10.3,y0.1,y0.2,y0.3,theta.1,theta.2,theta.3,theta.4,theta.5,theta.6
-58.6243,0.999289,0.0361916,6,127,0,61.6346,1.94725,0.0914533,0.213995,0.000870061,47.8857,0.000282782,0.00416777,4.25188,39.1406,29.2039,18.5383,12.4465,8.96453,4.78804,4.19241,3.2103,1.7017,0.907786,0.36244,0.202797,0.118679,0.0607223,0.0317128,0.0241901,8.34645,17.8081,27.9099,33.6148,36.8112,40.2265,39.6231,30.3852,16.1072,8.59326,3.43189,1.92093,1.12479,0.57625,0.301652,0.230397,0.00180472,0.010147,0.0344596,0.0667918,0.103637,0.266976,0.600622,3.48953,7.9076,10.174,11.6313,11.99,12.1224,12.1177,11.9119,11.4799,8.96453,3.2103,1.7017,0.907786,0.36244,0.202797,0.118679,0.0607223,0.0317128,0.0241901,36.8112,30.3852,16.1072,8.59326,3.43189,1.92093,1.12479,0.57625,0.301652,0.230397,0.103637,3.48953,7.9076,10.174,11.6313,11.99,12.1224,12.1177,11.9119,11.4799,47.8857,0,0,1.94725,0.0914533,0.213995,0.000870061,0.000282782,0.00416777
-53.4254,0.874977,0.0361916,6,63,0,61.0888,2.06754,0.100635,0.205828,0.000713743,50.0435,0.00051385,0.00405273,4.14706,40.3805,29.563,18.22,11.9351,8.45001,4.49593,3.98941,3.06735,1.64365,0.890424,0.369553,0.215783,0.134117,0.0771187,0.0475013,0.0382285,9.20764,19.4916,30.2172,36.0907,39.2785,42.4543,41.7291,32.1163,17.2109,9.3251,3.87181,2.26188,1.40685,0.810028,0.499839,0.402587,0.00193972,0.0108486,0.0365672,0.0704501,0.108785,0.277048,0.618666,3.57211,8.06742,10.3374,11.7251,12.0119,12.0628,11.9285,11.5059,10.7488,8.45001,3.06735,1.64365,0.890424,0.369553,0.215783,0.134117,0.0771187,0.0475013,0.0382285,39.2785,32.1163,17.2109,9.3251,3.87181,2.26188,1.40685,0.810028,0.499839,0.402587,0.108785,3.57211,8.06742,10.3374,11.7251,12.0119,12.0628,11.9285,11.5059,10.7488,50.0435,0,0,2.06754,0.100635,0.205828,0.000713743,0.00051385,0.00405273
-51.6804,0.956914,0.0361916,7,127,0,57.7442,2.39892,0.0719126,0.254219,0.0033602,49.4658,0.000480506,0.00487754,3.78567,38.7636,27.2893,16.0438,10.3375,7.43805,4.608,4.28994,3.23014,1.64464,0.848551,0.331023,0.188381,0.116446,0.0691553,0.0465125,0.0396944,10.3822,21.4844,32.295,37.6973,40.3591,42.4509,41.4466,31.2149,15.8945,8.20199,3.20115,1.82279,1.12765,0.670646,0.45176,0.385733,0.00264723,0.0145816,0.0481184,0.0911647,0.138934,0.343443,0.752694,4.24811,9.39404,11.8636,13.2774,13.5374,13.5608,13.3965,12.9487,12.174,7.43805,3.23014,1.64464,0.848551,0.331023,0.188381,0.116446,0.0691553,0.0465125,0.0396944,40.3591,31.2149,15.8945,8.20199,3.20115,1.82279,1.12765,0.670646,0.45176,0.385733,0.138934,4.24811,9.39404,11.8636,13.2774,13.5374,13.5608,13.3965,12.9487,12.174,49.4658,0,0,2.39892,0.0719126,0.254219,0.0033602,0.000480506,0.00487754
-51.361,0.987689,0.0361916,5,63,0,54.6499,2.44261,0.070732,0.227393,0.00437401,50.0047,0.000483406,0.00460095,4.04384,39.0085,27.2431,15.7495,9.94218,7.00452,4.16295,3.86006,2.91121,1.48778,0.77001,0.301048,0.17107,0.10525,0.0617782,0.0408472,0.0345685,10.6781,22.0737,33.1354,38.6401,41.3407,43.4422,42.4153,31.9971,16.3534,8.465,3.31101,1.88251,1.15909,0.681283,0.451158,0.382009,0.00256895,0.0141405,0.0466185,0.0882581,0.134429,0.331907,0.726949,4.10374,9.08722,11.487,12.8653,13.1189,13.1408,12.9777,12.5338,11.7662,7.00452,2.91121,1.48778,0.77001,0.301048,0.17107,0.10525,0.0617782,0.0408472,0.0345685,41.3407,31.9971,16.3534,8.465,3.31101,1.88251,1.15909,0.681283,0.451158,0.382009,0.134429,4.10374,9.08722,11.487,12.8653,13.1189,13.1408,12.9777,12.5338,11.7662,50.0047,0,0,2.44261,0.070732,0.227393,0.00437401,0.000483406,0.00460095
-49.3638,0.926594,0.0361916,7,127,0,53.6135,2.16394,0.0646151,0.204847,0.00428649,49.44,0.000489318,0.00461377,3.82421,39.6573,28.79,17.5317,11.3909,8.03865,4.33925,3.88255,2.95665,1.5483,0.820839,0.331841,0.191951,0.1194,0.0701387,0.0455,0.0379538,9.49172,20.0104,30.8458,36.6822,39.7948,42.7648,41.9486,31.9701,16.7431,8.8778,3.59073,2.0782,1.29374,0.761065,0.49456,0.412814,0.00227869,0.0127093,0.042673,0.0819575,0.12624,0.319622,0.710891,4.07614,9.12403,11.6188,13.1065,13.404,13.4522,13.3075,12.8679,12.0878,8.03865,2.95665,1.5483,0.820839,0.331841,0.191951,0.1194,0.0701387,0.0455,0.0379538,39.7948,31.9701,16.7431,8.8778,3.59073,2.0782,1.29374,0.761065,0.49456,0.412814,0.12624,4.07614,9.12403,11.6188,13.1065,13.404,13.4522,13.3075,12.8679,12.0878,49.44,0,0,2.16394,0.0646151,0.204847,0.00428649,0.000489318,0.00461377
-49.6664,0.998097,0.0361916,6,95,0,51.0846,2.13005,0.0221993,0.196074,0.00858954,49.963,0.000466129,0.00492957,3.8271,40.3781,29.624,18.308,12.0092,8.50021,4.48373,3.95499,2.97327,1.51088,0.777916,0.302454,0.171731,0.105936,0.0627963,0.042247,0.0361468,9.47843,20.0864,31.184,37.2836,40.6044,43.9118,43.0799,32.4215,16.4766,8.48489,3.30072,1.87537,1.15795,0.687523,0.463357,0.396693,0.00242813,0.01359,0.045854,0.0884109,0.136601,0.348293,0.777776,4.44946,9.85188,12.4441,13.9319,14.2097,14.2403,14.0783,13.6265,12.8409,8.50021,2.97327,1.51088,0.777916,0.302454,0.171731,0.105936,0.0627963,0.042247,0.0361468,40.6044,32.4215,16.4766,8.48489,3.30072,1.87537,1.15795,0.687523,0.463357,0.396693,0.136601,4.44946,9.85188,12.4441,13.9319,14.2097,14.2403,14.0783,13.6265,12.8409,49.963,0,0,2.13005,0.0221993,0.196074,0.00858954,0.000466129,0.00492957
-52.7432,0.968271,0.0361916,5,31,0,53.3163,2.15317,0.0277746,0.190121,0.00752198,50.2365,0.00055419,0.00499537,3.45821,40.481,29.5657,18.1293,11.7993,8.29289,4.32224,3.81561,2.89783,1.51031,0.799171,0.32542,0.19117,0.121983,0.0752533,0.0518071,0.0440484,9.62371,20.3658,31.5574,37.6764,40.9906,44.2636,43.4506,33.0334,17.2185,9.11278,3.71286,2.18261,1.39394,0.861236,0.593846,0.50518,0.00249912,0.0139741,0.0470877,0.0906939,0.140012,0.356331,0.795013,4.56102,10.1713,12.9093,14.503,14.7991,14.8231,14.6252,14.0865,13.1542,8.29289,2.89783,1.51031,0.799171,0.32542,0.19117,0.121983,0.0752533,0.0518071,0.0440484,40.9906,33.0334,17.2185,9.11278,3.71286,2.18261,1.39394,0.861236,0.593846,0.50518,0.140012,4.56102,10.1713,12.9093,14.503,14.7991,14.8231,14.6252,14.0865,13.1542,50.2365,0,0,2.15317,0.0277746,0.190121,0.00752198,0.00055419,0.00499537
-49.9668,0.985257,0.0361916,6,63,0,55.7607,2.04467,0.0699032,0.209003,0.00382376,49.8843,0.000434353,0.00459462,3.9332,40.4686,29.8659,18.6454,12.3532,8.82181,4.72415,4.16936,3.1507,1.62001,0.84234,0.329792,0.186385,0.113284,0.0646931,0.0412444,0.0345565,9.09722,19.316,30.069,36.0254,39.2951,42.619,41.8573,31.6669,16.2836,8.46812,3.31697,1.87574,1.14103,0.65264,0.416889,0.349549,0.00217109,0.0121673,0.0411293,0.0794197,0.122856,0.314151,0.702969,4.03802,8.99366,11.4108,12.8349,13.1186,13.168,13.0412,12.6495,11.9533,8.82181,3.1507,1.62001,0.84234,0.329792,0.186385,0.113284,0.0646931,0.0412444,0.0345565,39.2951,31.6669,16.2836,8.46812,3.31697,1.87574,1.14103,0.65264,0.416889,0.349549,0.122856,4.03802,8.99366,11.4108,12.8349,13.1186,13.168,13.0412,12.6495,11.9533,49.8843,0,0,2.04467,0.0699032,0.209003,0.00382376,0.000434353,0.00459462
-50.3909,0.992064,0.0361916,6,127,0,52.3735,2.12615,0.0400846,0.198702,0.00680262,49.4542,0.00056732,0.00470469,3.8193,39.9121,29.2257,18.0132,11.7954,8.34451,4.42172,3.91293,2.96133,1.53008,0.802312,0.321996,0.187288,0.1184,0.0722798,0.0493973,0.0418272,9.35818,19.8129,30.72,36.6937,39.9346,43.1437,42.3422,32.0776,16.5758,8.69334,3.49096,2.03189,1.2857,0.786097,0.538096,0.45589,0.00228849,0.0128003,0.0431508,0.0831397,0.128384,0.326928,0.729587,4.1795,9.28568,11.7488,13.1516,13.3947,13.3948,13.1886,12.6646,11.774,8.34451,2.96133,1.53008,0.802312,0.321996,0.187288,0.1184,0.0722798,0.0493973,0.0418272,39.9346,32.0776,16.5758,8.69334,3.49096,2.03189,1.2857,0.786097,0.538096,0.45589,0.128384,4.1795,9.28568,11.7488,13.1516,13.3947,13.3948,13.1886,12.6646,11.774,49.4542,0,0,2.12615,0.0400846,0.198702,0.00680262,0.00056732,0.00470469
-49.7933,0.995999,0.0361916,6,63,0,53.3852,2.16629,0.094086,0.22525,0.00193987,49.6054,0.000467123,0.00436744,4.45225,39.673,28.7052,17.4482,11.3819,8.10947,4.57018,4.13382,3.1051,1.57212,0.80533,0.309136,0.173098,0.104786,0.0601338,0.0390044,0.0328779,9.51112,19.987,30.6739,36.3552,39.3423,42.086,41.1957,30.9631,15.6779,8.03229,3.08475,1.72829,1.04712,0.601842,0.391085,0.329864,0.00216316,0.012039,0.0403005,0.0772137,0.118704,0.299175,0.663242,3.77191,8.33533,10.5144,11.7513,11.9731,11.987,11.8336,11.4273,10.7292,8.10947,3.1051,1.57212,0.80533,0.309136,0.173098,0.104786,0.0601338,0.0390044,0.0328779,39.3423,30.9631,15.6779,8.03229,3.08475,1.72829,1.04712,0.601842,0.391085,0.329864,0.118704,3.77191,8.33533,10.5144,11.7513,11.9731,11.987,11.8336,11.4273,10.7292,49.6054,0,0,2.16629,0.094086,0.22525,0.00193987,0.000467123,0.00436744
-49.3576,0.987736,0.0361916,7,127,0,50.9516,2.14474,0.0406594,0.201258,0.00742529,50.4581,0.000553511,0.0043817,4.27398,40.6464,29.6871,18.2359,11.9198,8.43311,4.50648,4.00161,3.00844,1.52885,0.787714,0.307205,0.175109,0.108582,0.0648489,0.0437392,0.0369826,9.62145,20.3411,31.4764,37.5396,40.8085,43.992,43.1297,32.4556,16.495,8.50031,3.31692,1.89195,1.17426,0.702418,0.47458,0.401492,0.00219211,0.0122495,0.0412381,0.0793673,0.122451,0.311162,0.693326,3.95631,8.73582,11.0022,12.2587,12.4604,12.4431,12.2347,11.7327,10.8919,8.43311,3.00844,1.52885,0.787714,0.307205,0.175109,0.108582,0.0648489,0.0437392,0.0369826,40.8085,32.4556,16.495,8.50031,3.31692,1.89195,1.17426,0.702418,0.47458,0.401492,0.122451,3.95631,8.73582,11.0022,12.2587,12.4604,12.4431,12.2347,11.7327,10.8919,50.4581,0,0,2.14474,0.0406594,0.201258,0.00742529,0.000553511,0.0043817
-51.0088,0.958196,0.0361916,7,127,0,52.2546,2.36189,0.0859256,0.259078,0.00213885,49.4966,0.000449296,0.00477851,4.20968,38.8774,27.4644,16.2364,10.5104,7.58639,4.70643,4.37558,3.27398,1.64139,0.833205,0.316593,0.176886,0.107452,0.0626114,0.0417456,0.0357518,10.2378,21.2115,31.9366,37.3217,39.9878,42.1007,41.0866,30.7503,15.4176,7.82746,2.97559,1.66348,1.01137,0.590179,0.394142,0.337728,0.00255663,0.0140942,0.0465625,0.0882934,0.134647,0.333301,0.730904,4.11704,9.05881,11.3997,12.7196,12.9567,12.975,12.8206,12.4077,11.697,7.58639,3.27398,1.64139,0.833205,0.316593,0.176886,0.107452,0.0626114,0.0417456,0.0357518,39.9878,30.7503,15.4176,7.82746,2.97559,1.66348,1.01137,0.590179,0.394142,0.337728,0.134647,4.11704,9.05881,11.3997,12.7196,12.9567,12.975,12.8206,12.4077,11.697,49.4966,0,0,2.36189,0.0859256,0.259078,0.00213885,0.000449296,0.00477851
-49.4813,0.961587,0.0361916,6,63,0,52.3107,2.34314,0.0678435,0.242179,0.00468748,50.1969,0.000478937,0.00476972,4.1069,39.5634,28.063,16.6373,10.7355,7.68307,4.61209,4.25627,3.16581,1.5655,0.784706,0.29401,0.163784,0.0999509,0.0593361,0.0407209,0.0351846,10.3255,21.4626,32.4546,38.0457,40.8511,43.1429,42.1,31.3239,15.491,7.76612,2.9113,1.62287,0.991274,0.589395,0.405131,0.350212,0.00257167,0.014208,0.0470792,0.0894801,0.1367,0.339679,0.746385,4.19843,9.1816,11.4979,12.7617,12.967,12.9595,12.7749,12.3242,11.5655,7.68307,3.16581,1.5655,0.784706,0.29401,0.163784,0.0999509,0.0593361,0.0407209,0.0351846,40.8511,31.3239,15.491,7.76612,2.9113,1.62287,0.991274,0.589395,0.405131,0.350212,0.1367,4.19843,9.1816,11.4979,12.7617,12.967,12.9595,12.7749,12.3242,11.5655,50.1969,0,0,2.34314,0.0678435,0.242179,0.00468748,0.000478937,0.00476972
-49.6169,0.999199,0.0361916,6,127,0,51.0958,2.13947,0.0351621,0.199266,0.00711049,49.4187,0.000461937,0.00502141,3.80898,39.8508,29.1479,17.9383,11.7366,8.30268,4.41503,3.9127,2.95188,1.51247,0.785173,0.308866,0.176513,0.109369,0.0649377,0.043518,0.0371469,9.40571,19.9011,30.83,36.8005,40.0308,43.2061,42.3833,32.0068,16.401,8.51574,3.35165,1.91666,1.18864,0.706877,0.474547,0.405312,0.00245535,0.0137279,0.046251,0.0890711,0.137492,0.349813,0.780199,4.46605,9.92087,12.5636,14.1037,14.4025,14.4468,14.2966,13.8541,13.0752,8.30268,2.95188,1.51247,0.785173,0.308866,0.176513,0.109369,0.0649377,0.043518,0.0371469,40.0308,32.0068,16.401,8.51574,3.35165,1.91666,1.18864,0.706877,0.474547,0.405312,0.137492,4.46605,9.92087,12.5636,14.1037,14.4025,14.4468,14.2966,13.8541,13.0752,49.4187,0,0,2.13947,0.0351621,0.199266,0.00711049,0.000461937,0.00502141
-51.8454,0.903044,0.0361916,6,127,0,54.033,2.1158,0.0174856,0.206141,0.00923515,47.7648,0.000495263,0.00474259,4.021,38.6785,28.4732,17.7168,11.7165,8.3663,4.51443,3.99776,3.00311,1.52326,0.783039,0.303978,0.172586,0.106561,0.0633207,0.0426895,0.0364117,9.00444,19.0924,29.6631,35.4856,38.6624,41.8416,41.0522,30.8709,15.66,8.05156,3.1274,1.77681,1.09811,0.653594,0.441435,0.376733,0.00221891,0.0124236,0.0419399,0.0808973,0.125033,0.319037,0.712751,4.07618,9.01148,11.3655,12.6972,12.9326,12.9432,12.7708,12.321,11.5511,8.3663,3.00311,1.52326,0.783039,0.303978,0.172586,0.106561,0.0633207,0.0426895,0.0364117,38.6624,30.8709,15.66,8.05156,3.1274,1.77681,1.09811,0.653594,0.441435,0.376733,0.125033,4.07618,9.01148,11.3655,12.6972,12.9326,12.9432,12.7708,12.321,11.5511,47.7648,0,0,2.1158,0.0174856,0.206141,0.00923515,0.000495263,0.00474259
-52.4246,0.995139,0.0361916,6,127,0,54.3727,2.02063,0.0236772,0.192154,0.0085573,47.5595,0.00052744,0.00456802,4.21292,38.8464,28.9353,18.2791,12.1793,8.68507,4.4779,3.87639,2.92509,1.50188,0.781572,0.308861,0.177159,0.110175,0.0656653,0.043938,0.0371069,8.60532,18.3699,28.8104,34.7165,38.0301,41.5668,40.8918,30.907,15.8707,8.26057,3.26628,1.87479,1.16704,0.696718,0.467041,0.394684,0.0020391,0.0114687,0.0389659,0.0755529,0.117262,0.302202,0.679617,3.91303,8.68899,10.9879,12.2988,12.5304,12.5376,12.3583,11.8936,11.0994,8.68507,2.92509,1.50188,0.781572,0.308861,0.177159,0.110175,0.0656653,0.043938,0.0371069,38.0301,30.907,15.8707,8.26057,3.26628,1.87479,1.16704,0.696718,0.467041,0.394684,0.117262,3.91303,8.68899,10.9879,12.2988,12.5304,12.5376,12.3583,11.8936,11.0994,47.5595,0,0,2.02063,0.0236772,0.192154,0.0085573,0.00052744,0.00456802
-51.5631,0.994801,0.0361916,7,127,0,54.962,2.10862,0.0364328,0.176538,0.00715922,51.4895,0.000482372,0.00450707,3.72874,41.6316,30.5338,18.7941,12.2148,8.52508,4.25487,3.69791,2.81775,1.47923,0.785848,0.318186,0.183906,0.114078,0.0665266,0.0426753,0.0354246,9.68305,20.5584,32.0003,38.3378,41.8173,45.365,44.59,34.0219,17.8619,9.4907,3.84457,2.22336,1.38027,0.806124,0.518053,0.430333,0.00226691,0.0127036,0.0429393,0.0829109,0.128253,0.327956,0.734047,4.23085,9.48707,12.0938,13.657,13.9738,14.0292,13.8839,13.4316,12.625,8.52508,2.81775,1.47923,0.785848,0.318186,0.183906,0.114078,0.0665266,0.0426753,0.0354246,41.8173,34.0219,17.8619,9.4907,3.84457,2.22336,1.38027,0.806124,0.518053,0.430333,0.128253,4.23085,9.48707,12.0938,13.657,13.9738,14.0292,13.8839,13.4316,12.625,51.4895,0,0,2.10862,0.0364328,0.176538,0.00715922,0.000482372,0.00450707
-50.1744,0.965089,0.0361916,6,63,0,52.7179,2.15329,0.0351349,0.191528,0.00769118,51.2707,0.000500595,0.00452857,3.88791,41.2842,30.1216,18.4446,11.9945,8.42883,4.40489,3.89193,2.93623,1.50437,0.780703,0.306604,0.174791,0.107875,0.0635357,0.0420535,0.0354993,9.81833,20.7659,32.1521,38.3626,41.7173,45.0027,44.141,33.3349,17.0806,8.86554,3.48355,1.98718,1.2275,0.724099,0.480112,0.405534,0.00231172,0.0129215,0.0435174,0.0837813,0.129295,0.328769,0.732979,4.193,9.3036,11.766,13.1775,13.4335,13.4503,13.2729,12.7999,11.9855,8.42883,2.93623,1.50437,0.780703,0.306604,0.174791,0.107875,0.0635357,0.0420535,0.0354993,41.7173,33.3349,17.0806,8.86554,3.48355,1.98718,1.2275,0.724099,0.480112,0.405534,0.129295,4.193,9.3036,11.766,13.1775,13.4335,13.4503,13.2729,12.7999,11.9855,51.2707,0,0,2.15329,0.0351349,0.191528,0.00769118,0.000500595,0.00452857
-50.633,0.839902,0.0361916,7,127,0,53.4303,2.14485,0.0998799,0.207878,0.00131736,48.7542,0.000503476,0.00466383,4.11475,39.0446,28.2794,17.1609,11.1203,7.83557,4.23537,3.79359,2.86786,1.47597,0.769679,0.304757,0.174806,0.108562,0.0644554,0.0429241,0.0362874,9.27021,19.5228,30.0501,35.6957,38.692,41.5117,40.6796,30.776,15.8405,8.26177,3.27296,1.87848,1.16763,0.694289,0.463137,0.391761,0.00225025,0.0125417,0.0420684,0.0807311,0.12427,0.314142,0.697841,3.9844,8.85263,11.2094,12.5704,12.8222,12.8438,12.6804,12.2349,11.4641,7.83557,2.86786,1.47597,0.769679,0.304757,0.174806,0.108562,0.0644554,0.0429241,0.0362874,38.692,30.776,15.8405,8.26177,3.27296,1.87848,1.16763,0.694289,0.463137,0.391761,0.12427,3.9844,8.85263,11.2094,12.5704,12.8222,12.8438,12.6804,12.2349,11.4641,48.7542,0,0,2.14485,0.0998799,0.207878,0.00131736,0.000503476,0.00466383
-51.1703,0.991941,0.0361916,6,127,0,53.7011,2.17712,0.106477,0.220041,0.000831694,51.4369,0.000444529,0.00456249,4.00782,41.0406,29.5845,17.865,11.5765,8.19893,4.57462,4.13619,3.1056,1.57075,0.803807,0.308128,0.172431,0.104376,0.0599732,0.0390559,0.033097,9.90344,20.7886,31.8563,37.7142,40.7801,43.5653,42.6316,32.0285,16.2005,8.2916,3.17996,1.78057,1.07874,0.620784,0.405003,0.343415,0.00235362,0.0130894,0.0437716,0.0837958,0.12874,0.323998,0.717633,4.07873,9.01495,11.3768,12.7279,12.9787,13.0056,12.8579,12.448,11.7364,8.19893,3.1056,1.57075,0.803807,0.308128,0.172431,0.104376,0.0599732,0.0390559,0.033097,40.7801,32.0285,16.2005,8.2916,3.17996,1.78057,1.07874,0.620784,0.405003,0.343415,0.12874,4.07873,9.01495,11.3768,12.7279,12.9787,13.0056,12.8579,12.448,11.7364,51.4369,0,0,2.17712,0.106477,0.220041,0.000831694,0.000444529,0.00456249
-50.826,0.853591,0.0361916,6,127,0,53.5091,2.27026,0.106926,0.219148,0.000909157,50.8623,0.000468922,0.00424295,4.19322,40.2085,28.6015,16.9377,10.8232,7.6146,4.31078,3.93818,2.98951,1.55151,0.814158,0.322832,0.183659,0.11204,0.0638799,0.0402041,0.0332343,10.1667,21.2155,32.252,37.9586,40.8744,43.3882,42.4538,32.241,16.7338,8.78223,3.48376,1.98292,1.21053,0.69114,0.435716,0.360426,0.00225028,0.0124651,0.041455,0.0790182,0.120991,0.30223,0.666643,3.79426,8.46285,10.7523,12.1027,12.3666,12.4041,12.2649,11.8564,11.1371,7.6146,2.98951,1.55151,0.814158,0.322832,0.183659,0.11204,0.0638799,0.0402041,0.0332343,40.8744,32.241,16.7338,8.78223,3.48376,1.98292,1.21053,0.69114,0.435716,0.360426,0.120991,3.79426,8.46285,10.7523,12.1027,12.3666,12.4041,12.2649,11.8564,11.1371,50.8623,0,0,2.27026,0.106926,0.219148,0.000909157,0.000468922,0.00424295
-52.0108,0.868253,0.0361916,7,127,0,54.1992,2.16898,0.0246479,0.198584,0.00865359,48.668,0.00057416,0.0046617,3.93091,39.1719,28.5744,17.5163,11.4278,8.07269,4.30644,3.82533,2.87575,1.46203,0.754652,0.296564,0.170771,0.107444,0.0657938,0.0455749,0.0388546,9.38179,19.8254,30.659,36.5474,39.7159,42.7882,41.9439,31.561,16.0472,8.28468,3.2577,1.87721,1.18222,0.725077,0.503067,0.429104,0.00227436,0.0127052,0.0427536,0.0822556,0.126872,0.322187,0.717587,4.09246,9.03108,11.3688,12.6601,12.8645,12.8434,12.624,12.0999,11.2241,8.07269,2.87575,1.46203,0.754652,0.296564,0.170771,0.107444,0.0657938,0.0455749,0.0388546,39.7159,31.561,16.0472,8.28468,3.2577,1.87721,1.18222,0.725077,0.503067,0.429104,0.126872,4.09246,9.03108,11.3688,12.6601,12.8645,12.8434,12.624,12.0999,11.2241,48.668,0,0,2.16898,0.0246479,0.198584,0.00865359,0.00057416,0.0046617
-57.4172,0.999642,0.0361916,7,127,0,60.162,2.75722,0.106015,0.268581,0.000582892,50.7499,0.000418016,0.00458959,3.83551,38.2684,25.5302,13.9704,8.66766,6.23089,4.21619,4.01349,3.04335,1.57382,0.822678,0.324076,0.183474,0.111385,0.063161,0.0397239,0.0331081,12.0098,24.2342,35.2508,40.2134,42.4033,43.6864,42.5771,32.2875,16.6979,8.72935,3.43987,1.94827,1.1835,0.671875,0.423176,0.352898,0.00289993,0.0157051,0.0506539,0.0943182,0.141876,0.341293,0.737003,4.12998,9.19549,11.6864,13.1744,13.4818,13.546,13.4324,13.0519,12.3649,6.23089,3.04335,1.57382,0.822678,0.324076,0.183474,0.111385,0.063161,0.0397239,0.0331081,42.4033,32.2875,16.6979,8.72935,3.43987,1.94827,1.1835,0.671875,0.423176,0.352898,0.141876,4.12998,9.19549,11.6864,13.1744,13.4818,13.546,13.4324,13.0519,12.3649,50.7499,0,0,2.75722,0.106015,0.268581,0.000582892,0.000418016,0.00458959
-56.9398,0.868414,0.0361916,7,127,0,63.2844,1.84852,0.0752662,0.159517,0.00253461,48.7473,0.000441607,0.0052801,3.40297,40.2792,30.4592,19.5767,13.099,9.24128,4.25585,3.46913,2.66737,1.43817,0.784993,0.330993,0.196233,0.124389,0.0740553,0.0478497,0.0398264,8.13089,17.5391,27.9144,34.0289,37.6093,41.8306,41.4119,31.9521,17.2293,9.40592,3.96808,2.35394,1.49339,0.890452,0.576476,0.480194,0.00222137,0.0125814,0.0431766,0.0844088,0.131891,0.345591,0.78655,4.61423,10.4845,13.4982,15.4144,15.862,16.0001,15.9275,15.534,14.7708,9.24128,2.66737,1.43817,0.784993,0.330993,0.196233,0.124389,0.0740553,0.0478497,0.0398264,37.6093,31.9521,17.2293,9.40592,3.96808,2.35394,1.49339,0.890452,0.576476,0.480194,0.131891,4.61423,10.4845,13.4982,15.4144,15.862,16.0001,15.9275,15.534,14.7708,48.7473,0,0,1.84852,0.0752662,0.159517,0.00253461,0.000441607,0.0052801
